Strike,Maturity,0
5251.17,0.621,235.42835393620618
5251.17,0.663,245.95781418394108
5251.17,0.705,253.92404495931982
5251.17,0.747,257.9334007536196
5251.17,0.789,262.98167766493987
5251.17,0.832,271.4865364689988
5251.17,0.874,276.3441924118738
5251.17,0.916,283.53494481860275
5251.17,0.958,291.4397875198341
5425.24,0.0,0.0
5425.24,0.2,164.4752822881177
5425.24,0.242,182.94275585979636
5425.24,0.284,199.41118694082869
5425.24,0.326,216.74789414619087
5425.24,0.368,228.8038619156304
5425.24,0.411,241.06224631172572
5425.24,0.453,253.1243229088673
5425.24,0.495,265.04933098898084
5425.24,0.537,278.5028238765687
5425.24,0.579,286.1505203129691
5425.24,0.621,293.9611295660314
5425.24,0.663,303.2793530892338
5425.24,0.705,311.1846769605535
5425.24,0.747,318.4473899055686
5425.24,0.789,324.1876176825446
5425.24,0.832,330.0969297094873
5425.24,0.874,339.14093812331237
5425.24,0.916,343.5686551412858
5425.24,0.958,348.7402039652998
5599.32,0.0,87.03999999999996
5599.32,0.2,240.10042184799332
5599.32,0.242,256.61438898465434
5599.32,0.284,274.66831821347745
5599.32,0.326,287.6844043062029
5599.32,0.368,304.41844432525124
5599.32,0.411,314.63555247922596
5599.32,0.453,327.6277164934167
5599.32,0.495,339.0838237943415
5599.32,0.537,347.4769056255782
5599.32,0.579,358.0105933889197
5599.32,0.621,372.2250692651486
5599.32,0.663,376.4422912758268
5599.32,0.705,382.5835641375783
5599.32,0.747,385.1689865933731
5599.32,0.789,392.94193106663494
5599.32,0.832,396.15412833593996
5599.32,0.874,399.5758637904023
5599.32,0.916,412.2281424406128
5599.32,0.958,408.5501538536163
5773.39,0.0,261.1100000000006
5773.39,0.2,334.4308458594699
5773.39,0.242,354.6541894502152
5773.39,0.284,366.83574545910676
5773.39,0.326,380.39735971742925
5773.39,0.368,392.76068756843154
5773.39,0.411,403.5460493516265
5773.39,0.453,411.94225830004405
5773.39,0.495,422.0335027264626
5773.39,0.537,434.6976190481121
5773.39,0.579,442.10927213016294
5773.39,0.621,448.51125971880657
5773.39,0.663,457.2854313853367
5773.39,0.705,462.0505583941902
5773.39,0.747,468.22833780011774
5773.39,0.789,474.0200915657117
5773.39,0.832,479.96337830435124
5773.39,0.874,478.62465338795846
5773.39,0.916,489.5557381475331
5773.39,0.958,490.1118866685544
5947.46,0.0,435.1800000000003
5947.46,0.2,456.39339654936174
5947.46,0.242,466.58972593305936
5947.46,0.284,478.93050703261935
5947.46,0.326,486.29348173014444
5947.46,0.368,497.9690560504361
5947.46,0.411,503.4624546624691
5947.46,0.453,517.5773723149435
5947.46,0.495,523.0039013971851
5947.46,0.537,527.6585093413564
5947.46,0.579,541.5990218706047
5947.46,0.621,543.2336020338818
5947.46,0.663,552.5436299708211
5947.46,0.705,553.0991021692948
5947.46,0.747,559.8669938702966
5947.46,0.789,561.1075799320852
5947.46,0.832,569.3231352534112
5947.46,0.874,573.2135773746186
5947.46,0.916,575.5254260979714
5947.46,0.958,578.9694458313696
6121.53,0.0,609.25
6121.53,0.2,592.7881812879947
6121.53,0.242,602.1649990130494
6121.53,0.284,606.1947203541204
6121.53,0.326,609.3643838838508
6121.53,0.368,615.8748702672444
6121.53,0.411,623.5600334404186
6121.53,0.453,633.7712786532422
6121.53,0.495,632.3406913896051
6121.53,0.537,639.3106878339564
6121.53,0.579,646.1657243784346
6121.53,0.621,651.3845616708602
6121.53,0.663,654.9304967751623
6121.53,0.705,662.022222506658
6121.53,0.747,663.8677151208809
6121.53,0.789,667.8409050757816
6121.53,0.832,666.1652958784564
6121.53,0.874,671.1831016122717
6121.53,0.916,669.0846973280692
6121.53,0.958,677.630872373768
6295.6,0.0,783.3200000000004
6295.6,0.2,746.5380670780489
6295.6,0.242,745.3335339884605
6295.6,0.284,750.0284837233418
6295.6,0.326,750.1847984670752
6295.6,0.368,751.0903589565621
6295.6,0.411,756.1710624050824
6295.6,0.453,757.0374650260018
6295.6,0.495,760.6688168289693
6295.6,0.537,768.1676139599788
6295.6,0.579,764.4643499454496
6295.6,0.621,771.9031792142141
6295.6,0.663,775.0195636162335
6295.6,0.705,775.2981791712266
6295.6,0.747,780.8144684466334
6295.6,0.789,775.2050678324335
6295.6,0.832,773.5530371617939
6295.6,0.874,781.0676752232181
6295.6,0.916,784.6530614144095
6295.6,0.958,777.5164423495063
6469.68,0.0,957.4000000000013
6469.68,0.2,907.3083812362537
6469.68,0.242,902.2953334080177
6469.68,0.284,901.216351264618
6469.68,0.326,895.7129533112579
6469.68,0.368,894.0187735306548
6469.68,0.411,895.9428564571608
6469.68,0.453,898.4632455459563
6469.68,0.495,899.6135936430882
6469.68,0.537,895.3380153749895
6469.68,0.579,895.3705737282144
6469.68,0.621,900.0563674423563
6469.68,0.663,898.7915929855724
6469.68,0.705,898.0079293719164
6469.68,0.747,903.4018676887932
6469.68,0.789,900.1291936210267
6469.68,0.832,896.3218705414333
6469.68,0.874,895.0731080119971
6469.68,0.916,897.7220425724361
6469.68,0.958,898.4555793159797
6643.75,0.0,1131.470000000001
6643.75,0.2,1078.113439262194
6643.75,0.242,1066.7447141944447
6643.75,0.284,1061.1573373934164
6643.75,0.326,1053.8139701204084
6643.75,0.368,1053.590777771981
6643.75,0.411,1043.9815023818971
6643.75,0.453,1045.4365395807035
6643.75,0.495,1044.2935707390948
6643.75,0.537,1039.9307554551503
6643.75,0.579,1038.6036688943136
6643.75,0.621,1038.2388970098762
6643.75,0.663,1035.4771410942578
6643.75,0.705,1035.6542066879733
6643.75,0.747,1036.4348116732683
6643.75,0.789,1030.4775225965225
6643.75,0.832,1023.1852341628011
6643.75,0.874,1025.416408224397
6643.75,0.916,1022.6965056346958
6643.75,0.958,1018.505955603272
6817.82,0.0,1305.5400000000006
6817.82,0.2,1249.4429344248451
6817.82,0.242,1236.4720847121273
6817.82,0.284,1228.8978028412173
6817.82,0.326,1220.098657349124
6817.82,0.368,1211.243296498439
6817.82,0.411,1207.6457080198006
6817.82,0.453,1199.9143019126184
6817.82,0.495,1196.0520613638682
6817.82,0.537,1190.8674562053639
6817.82,0.579,1189.00755317172
6817.82,0.621,1185.2056888332338
6817.82,0.663,1183.414529339451
6817.82,0.705,1179.7360465586432
6817.82,0.747,1173.9691364250202
6817.82,0.789,1164.549519834393
6817.82,0.832,1165.9233854919378
6817.82,0.874,1161.9755187956112
6817.82,0.916,1158.3790312876063
6817.82,0.958,1147.2512477220841
6991.89,0.0,1479.6100000000006
6991.89,0.2,1422.3891366359471
6991.89,0.242,1403.829432545117
6991.89,0.284,1398.7033209107706
6991.89,0.326,1387.9062809041338
6991.89,0.368,1381.1477638567073
6991.89,0.411,1373.731644732441
6991.89,0.453,1366.3305946115436
6991.89,0.495,1358.0038385673827
6991.89,0.537,1347.7604158284905
6991.89,0.579,1340.278522006486
6991.89,0.621,1331.7802853068706
6991.89,0.663,1333.2930690694618
6991.89,0.705,1325.6989832693944
6991.89,0.747,1322.5664596506904
6991.89,0.789,1308.0624781660063
6991.89,0.832,1306.8807817393417
6991.89,0.874,1307.7424636784606
6991.89,0.916,1295.7362889747092
6991.89,0.958,1292.4404032987816
