Strike,Maturity,0
6800,0.597,1175.8796523207727
6800,0.866,1152.8734124144864
6900,0.0,1387.720000000001
6900,0.195,1329.1034292704317
6900,0.367,1289.1615873577257
6900,0.597,1260.7067520422652
7000,0.0,1487.720000000001
7000,0.195,1428.943614133365
7000,0.367,1388.028555671947
7000,0.597,1349.7452734068606
7000,0.866,1314.8100922164797
7100,0.0,1587.720000000001
7100,0.367,1483.8154214852862
7100,0.597,1439.1955994480275
7200,0.0,1687.720000000001
7200,0.367,1576.7316068304924
7200,0.597,1533.6088359718287
7200,0.866,1484.0961405014673
7300,0.0,1787.720000000001
7300,0.367,1680.686434282359
7300,0.597,1628.8971679196347
7400,0.0,1887.720000000001
7400,0.367,1772.0599811259106
7400,0.597,1721.7471573955625
7400,0.866,1663.7809781797303
7500,0.0,1987.720000000001
7500,0.367,1866.728403805566
7600,0.0,2087.7200000000007
7600,0.367,1974.5128285383223
7600,0.597,1908.174060144733
7600,0.866,1842.8894592774375
7700,0.0,2187.7200000000007
7700,0.367,2071.80104005739
7800,0.0,2287.7200000000007
7800,0.866,2031.7004695137941
8000,0.0,2487.7200000000007
8000,0.866,2216.5858437843726
8200,0.0,2687.7200000000007
8200,0.866,2406.723758623295
8400,0.0,2887.7200000000007
8400,0.866,2595.795159478438
8600,0.0,3087.7200000000007
8600,0.866,2792.107336231871
8800,0.0,3287.7200000000007
8800,0.866,2979.0751045493557
