K,T,loc_vol
5111.916,0.479263157894737,0.270218875874722
5111.916,0.519157894736842,0.272355593181248
5111.916,0.559052631578947,0.273806836406036
5111.916,0.598947368421053,0.274399621829863
5111.916,0.638842105263158,0.274137175134744
5111.916,0.678736842105263,0.272867096761646
5111.916,0.718631578947368,0.27179876943814
5111.916,0.758526315789474,0.270639792466019
5111.916,0.798421052631579,0.26954454123718
5111.916,0.838315789473684,0.268556347312917
5111.916,0.87821052631579,0.267451396585709
5111.916,0.918105263157895,0.265783507929418
5425.245,0.2,0.243257356700786
5425.245,0.239894736842105,0.244263353463381
5425.245,0.27978947368421,0.244281774604385
5425.245,0.319684210526316,0.243977627499981
5425.245,0.359578947368421,0.243834331494151
5425.245,0.399473684210526,0.244303114829603
5425.245,0.439368421052632,0.245734802440087
5425.245,0.479263157894737,0.247400184405033
5425.245,0.519157894736842,0.248786243448209
5425.245,0.559052631578947,0.249482978644577
5425.245,0.598947368421053,0.249350969102525
5425.245,0.638842105263158,0.248437003466425
5425.245,0.678736842105263,0.24663078772438
5425.245,0.718631578947368,0.245173096278102
5425.245,0.758526315789474,0.243766776612562
5425.245,0.798421052631579,0.242585091670788
5425.245,0.838315789473684,0.241705466335005
5425.245,0.87821052631579,0.240930938305524
5425.245,0.918105263157895,0.239806058638284
5738.574,0.2,0.212635951596751
5738.574,0.239894736842105,0.214831119304745
5738.574,0.27978947368421,0.216371268275234
5738.574,0.319684210526316,0.217601682341966
5738.574,0.359578947368421,0.218778193614703
5738.574,0.399473684210526,0.220244533289486
5738.574,0.439368421052632,0.222437456342275
5738.574,0.479263157894737,0.224694488009667
5738.574,0.519157894736842,0.226466257556806
5738.574,0.559052631578947,0.22722703428772
5738.574,0.598947368421053,0.226679374727062
5738.574,0.638842105263158,0.22471803422914
5738.574,0.678736842105263,0.221083542901158
5738.574,0.718631578947368,0.217076170503309
5738.574,0.758526315789474,0.212419372972834
5738.574,0.798421052631579,0.207373129815782
5738.574,0.838315789473684,0.202134124623918
5738.574,0.87821052631579,0.196604512191477
5738.574,0.918105263157895,0.190387268146021
6051.903,0.2,0.177854122793711
6051.903,0.239894736842105,0.179861857610006
6051.903,0.27978947368421,0.18205886790565
6051.903,0.319684210526316,0.18436022791084
6051.903,0.359578947368421,0.186804953010659
6051.903,0.399473684210526,0.189520948440176
6051.903,0.439368421052632,0.192660034583558
6051.903,0.479263157894737,0.195772376095578
6051.903,0.519157894736842,0.198321822373681
6051.903,0.559052631578947,0.199746000527552
6051.903,0.598947368421053,0.19964111108176
6051.903,0.638842105263158,0.197765828574579
6051.903,0.678736842105263,0.193744706858296
6051.903,0.718631578947368,0.188746664486557
6051.903,0.758526315789474,0.182608050380131
6051.903,0.798421052631579,0.175707713758248
6051.903,0.838315789473684,0.168404467320143
6051.903,0.87821052631579,0.160722324503499
6051.903,0.918105263157895,0.152309871223019
6365.232,0.2,0.171221002957076
6365.232,0.239894736842105,0.170849247394024
6365.232,0.27978947368421,0.171373850126981
6365.232,0.319684210526316,0.171800937763733
6365.232,0.359578947368421,0.172146192995439
6365.232,0.399473684210526,0.172638124189568
6365.232,0.439368421052632,0.173291112987478
6365.232,0.479263157894737,0.174161777918582
6365.232,0.519157894736842,0.174958359661454
6365.232,0.559052631578947,0.175347819620574
6365.232,0.598947368421053,0.175076632249641
6365.232,0.638842105263158,0.173978829608078
6365.232,0.678736842105263,0.171776603392076
6365.232,0.718631578947368,0.169044756525357
6365.232,0.758526315789474,0.16564699864084
6365.232,0.798421052631579,0.161808501362452
6365.232,0.838315789473684,0.157753176878964
6365.232,0.87821052631579,0.153313673464411
6365.232,0.918105263157895,0.147861858590296
6678.561,0.2,0.16879127238964
6678.561,0.239894736842105,0.17442831931798
6678.561,0.27978947368421,0.177184992684184
6678.561,0.319684210526316,0.177133156886639
6678.561,0.359578947368421,0.175629766209684
6678.561,0.399473684210526,0.173720429708944
6678.561,0.439368421052632,0.171652874405229
6678.561,0.479263157894737,0.170168417782709
6678.561,0.519157894736842,0.169203415083249
6678.561,0.559052631578947,0.168552675390807
6678.561,0.598947368421053,0.167971054027486
6678.561,0.638842105263158,0.167236713250909
6678.561,0.678736842105263,0.166102956091125
6678.561,0.718631578947368,0.16451148649385
6678.561,0.758526315789474,0.162489509360726
6678.561,0.798421052631579,0.160259641002786
6678.561,0.838315789473684,0.158042793859582
6678.561,0.87821052631579,0.155465813523868
6678.561,0.918105263157895,0.15147933992055
