4567.32	0.803564	0.268066	1207.68
4724.81	0.803564	0.263184	1084.46
4882.31	0.803564	0.25957	968.395
5039.8	0.803564	0.253076	853.856
5197.29	0.803564	0.249023	749.356
5354.79	0.803564	0.241699	645.776
5512.28	0.803564	0.236768	553.491
5669.77	0.803564	0.228174	461.584
5827.27	0.803564	0.22373	385.402
5984.76	0.803564	0.215137	309.22
6142.25	0.803564	0.211523	250.944
6299.75	0.803564	0.205273	195.885
6457.24	0.803564	0.200977	152.155

4409.82	0.869043	0.274512	1358.64
4567.32	0.869043	0.270898	1233.85
4724.81	0.869043	0.266113	1112.37
4882.31	0.869043	0.261914	996.872
5039.8	0.869043	0.255371	883.199
5197.29	0.869043	0.250732	778.54
5354.79	0.869043	0.243018	674.496
5512.28	0.869043	0.237549	581.117
5669.77	0.869043	0.228613	487.772
5827.27	0.869043	0.223926	410.326
5984.76	0.869043	0.215967	333.842
6142.25	0.869043	0.211914	273.183
6299.75	0.869043	0.206445	217.462
6457.24	0.869043	0.201758	170.851

4409.82	0.934521	0.273242	1377.06
4567.32	0.934521	0.27002	1253.73
4724.81	0.934521	0.266016	1134.39
4882.31	0.934521	0.262354	1020.82
5039.8	0.934521	0.256836	909.685
5197.29	0.934521	0.253027	807.229
5354.79	0.934521	0.246631	706.061
5512.28	0.934521	0.24292	616.492
5669.77	0.934521	0.236377	527.826
5827.27	0.934521	0.23291	452.502
5984.76	0.934521	0.2271	379.222
6142.25	0.934521	0.223535	317.807
6299.75	0.934521	0.219336	261.926
6457.24	0.934521	0.214795	212.354

